Filename,Percentage
15-vars/v15_problem__014.smt2.slack.smt2,50.44%
15-vars/v15_problem_2__018.smt2.slack.smt2,46.32%
15-vars/v15_problem__006.smt2.slack.smt2,55.69%
15-vars/v15_problem__017.smt2.slack.smt2,28.90%
15-vars/v15_problem_2__015.smt2.slack.smt2,42.19%
25-vars/v25_problem__033.smt2.slack.smt2,54.37%
25-vars/v25_problem_2__034.smt2.slack.smt2,45.27%
25-vars/v25_problem_2__019.smt2.slack.smt2,55.82%
25-vars/v25_problem__005.smt2.slack.smt2,50.89%
25-vars/v25_problem_2__014.smt2.slack.smt2,56.93%
25-vars/v25_problem__004.smt2.slack.smt2,61.15%
25-vars/v25_problem__014.smt2.slack.smt2,46.79%
25-vars/v25_problem__013.smt2.slack.smt2,53.70%
25-vars/v25_problem_2__021.smt2.slack.smt2,40.73%
25-vars/v25_problem_2__023.smt2.slack.smt2,41.52%
25-vars/v25_problem__008.smt2.slack.smt2,57.04%
25-vars/v25_problem_2__025.smt2.slack.smt2,54.00%
25-vars/v25_problem__016.smt2.slack.smt2,49.11%
25-vars/v25_problem_2__022.smt2.slack.smt2,57.62%
25-vars/v25_problem__017.smt2.slack.smt2,49.21%
10-vars/v10_problem_2__003.smt2.slack.smt2,58.88%
10-vars/v10_problem__019.smt2.slack.smt2,30.15%
10-vars/v10_problem__012.smt2.slack.smt2,55.40%
10-vars/v10_problem__009.smt2.slack.smt2,54.74%
10-vars/v10_problem__014.smt2.slack.smt2,42.79%
10-vars/v10_problem__003.smt2.slack.smt2,59.58%
10-vars/v10_problem_2__018.smt2.slack.smt2,47.20%
10-vars/v10_problem_2__014.smt2.slack.smt2,36.17%
10-vars/v10_problem__018.smt2.slack.smt2,34.87%
10-vars/v10_problem__006.smt2.slack.smt2,54.73%
10-vars/v10_problem_2__015.smt2.slack.smt2,45.42%
10-vars/v10_problem_2__010.smt2.slack.smt2,52.77%
10-vars/v10_problem_2__013.smt2.slack.smt2,36.19%
10-vars/v10_problem__015.smt2.slack.smt2,49.00%
10-vars/v10_problem_2__007.smt2.slack.smt2,50.01%
35-vars/v35_problem__004.smt2.slack.smt2,51.80%
35-vars/v35_problem_2__004.smt2.slack.smt2,53.34%
35-vars/v35_problem__026.smt2.slack.smt2,46.25%
